id1,title,authors,venue,year
conf/sigmod/HacigumusILM02,"[82445, 5441, 111, 17983, 336, 8, 3, 0, 886]","[2054, 0, 1, 1065, 83022, 1, 745, 10732, 1, 1106, 244998]","[196862, 1761]",2002
journals/sigmod/ChristoffelPSL98,"[4536, 1920, 10, 23, 46869, 12, 357, 10962, 4, 3411, 5, 31637, 8, 3, 874, 13771]","[1317, 316059, 1, 1106, 0, 1, 1065, 47590, 1, 2519, 0]","[196862, 4117]",1998
conf/sigmod/KaushikBNK02,"[26545, 21093, 12, 38662, 2196, 6467]","[1801, 108344, 1, 2519, 146119, 1, 1866, 96808, 1, 2054, 282430]","[196862, 1761]",2002
journals/sigmod/MeltzerC98,"[6913, 4, 4536, 6102, 10, 41401, 3, 1511, 7376]","[1065, 85817, 1, 1801, 651135]","[196862, 4117]",1998
conf/sigmod/ChungMS02,"[68300, 10, 40, 19968, 2196, 3399, 12, 6913, 336]","[745, 29989, 1, 1866, 12479, 1, 2537, 84755]","[196862, 1761]",2002
journals/sigmod/BichlerSZ98,"[612156, 32971, 10, 211445, 6, 3039, 12336, 4, 4032, 7543]","[1317, 582293, 1, 80, 258536, 1, 1866, 40444]","[196862, 4117]",1998
conf/sigmod/Grust02,"[87069, 66829, 1026, 2009]","[1778, 1934491]","[196862, 1761]",2002
journals/sigmod/Franklin98a,"[4361, 21, 3784]","[1317, 5578]","[196862, 4117]",1998
conf/sigmod/ZadorozhnyRVUB02,"[18383, 5066, 6, 6467, 8, 7, 33456, 12, 0]","[2393, 0, 1, 1580, 967697, 1, 1317, 44638, 1, 1778, 0, 1, 1580, 8541]","[196862, 1761]",2002
journals/sigmod/EisenbergM98a,"[358056, 872, 224, 1, 348, 12795, 29, 5441, 66, 63150, 15, 0, 57982, 14]","[80, 57132, 1, 1866, 42350]","[196862, 4117]",1998
journals/sigmod/Ritter98,"[23, 66266, 181600]","[1276, 35497]","[196862, 4117]",1998
conf/sigmod/OlstonW02,"[345876, 9150, 23206, 20, 933, 7225]","[745, 2064284, 1, 1866, 431823]","[196862, 1761]",2002
journals/sigmod/SnodgrassHMOPRRWY98,"[111258, 18, 59177, 7414]",[0],[0],1998
conf/sigmod/MaddenSHR02,"[79317, 19968, 6214, 6467, 111, 8896]","[1106, 19243, 1, 1317, 17374, 1, 1866, 317982, 1, 2393, 48001]","[196862, 1761]",2002
conf/sigmod/KalnisNOPT02,"[568, 19968, 46080, 967, 12, 5450, 31867, 6, 74350, 502]","[2519, 0, 1, 1418, 38106, 1, 1065, 167560, 1, 1276, 1894012, 1, 2537, 10164]","[196862, 1761]",2002
journals/sigmod/BollKB98,"[1073, 4, 14552, 6, 107516, 17, 80, 5699, 4536, 1920, 2253]","[1106, 79736, 1, 1418, 231649, 1, 1065, 1175925]","[196862, 4117]",1998
journals/sigmod/ReichB98,"[80, 602803, 7030, 12, 10069, 4536, 8771]","[1065, 26487, 1, 13, 0]","[196862, 4117]",1998
conf/sigmod/RiedewaldAA02,"[18383, 5575, 4, 29632, 6, 3223, 181]","[1317, 0, 1, 1276, 101550, 1, 80, 821701]","[196862, 1761]",2002
conf/sigmod/BunemanKTT02,"[67301, 3591, 336]","[2519, 1263003, 1, 1106, 65694, 1, 2537, 195486, 1, 1418, 10164]","[196862, 1761]",2002
journals/sigmod/JenningsNF98,"[335086, 10, 568, 270707, 11946, 5, 518, 5758, 1102]","[1631, 16693, 1, 1778, 8456, 1, 2519, 0]","[196862, 4117]",1998
conf/sigmod/Chamberlin03,"[100973, 10, 80, 15573, 3667, 12, 6913]",[0],[0],2003
journals/sigmod/DogacDATKCD98,"[80, 1166854, 4536, 9380, 18, 3, 709]","[80, 0, 1, 13, 0, 1, 1106, 0, 1, 1631, 0, 1, 2519, 1170745, 1, 13, 0, 1, 1631, 0]","[196862, 4117]",1998
journals/sigmod/Dogac98,"[4121, 4361, 21, 5524]",[0],[0],1998
conf/sigmod/GraySSU03,"[23, 18528, 1076]","[1866, 5274, 1, 2054, 1366242, 1, 1317, 338883, 1, 1866, 89032]","[196862, 1761]",2003
journals/sigmod/Snodgrass98c,"[4652, 21, 3009]",[0],[0],1998
conf/sigmod/KoudasS03,"[5354, 10, 132591, 60658, 25628]","[1631, 1850302, 1, 1276, 101018]","[196862, 1761]",2003
conf/sigmod/KornMZ03,"[0, 10, 80, 5560, 50951, 5300, 12, 52278, 1511, 5565, 1568]","[1886, 43492, 1, 1106, 829276, 1, 4427, 34431]","[196862, 1761]",2003
journals/sigmod/Domingo-FerrerH98,"[568, 4820, 4536, 6102, 14806, 20, 40, 336965, 5671, 4, 290044, 6645]","[1866, 0, 1, 1866, 0]","[196862, 4117]",1998
journals/sigmod/BuchnerM98,"[32686, 605, 1715, 7833, 157, 661, 29546, 709, 15474, 11852]","[80, 506366, 1, 1317, 892064]","[196862, 4117]",1998
conf/sigmod/SengarH03,"[38318, 10, 24157, 15573, 11851, 303699, 157, 2570, 15875]","[2393, 964836, 1, 1866, 0]","[196862, 1761]",2003
conf/sigmod/BohannonDGKLNS03,"[122768, 10, 62000, 41402, 3793, 20, 6913]","[2519, 146119, 1, 1275, 25990, 1, 1106, 77873, 1, 2054, 282430, 1, 745, 10732, 1, 2519, 68791, 1, 2519, 216776]","[196862, 1761]",2003
journals/sigmod/ShethBS99,"[0, 10, 80, 1140, 12, 11216, 4, 8736, 20489, 554, 21282]","[80, 151230, 1, 745, 56934, 1, 2537, 17374]","[196862, 4117]",1999
journals/sigmod/SnodgrassACFLLORRSV99,"[111258, 18, 59177, 7414]",[0],[0],1999
conf/sigmod/ZhuSZ03,"[15573, 25, 105536, 17, 8, 2490, 20, 106, 1444, 23089]","[4427, 34431, 1, 1276, 302512, 1, 1275, 40444]","[196862, 1761]",2003
conf/sigmod/ZhangDWEMPMDR03,"[9394, 10, 0, 11851, 2156, 302047, 6913, 1614]","[1275, 18554, 1, 2537, 371502, 1, 1580, 11236, 1, 1317, 427617, 1, 1065, 7821, 1, 1065, 0, 1, 1317, 1029465, 1, 1580, 37146, 1, 1370, 1705503]","[196862, 1761]",2003
journals/sigmod/NascimentoM99,"[1076, 18, 3, 4371, 8997, 12401, 18, 5496, 1854, 15, 0, 14]",[0],[0],1999
conf/sigmod/PaparizosACJLNPSWWY03,"[130326, 10, 80, 6265, 1140, 12, 132591, 6913]","[1106, 0, 1, 1106, 573515, 1, 80, 15632, 1, 2054, 292514, 1, 1580, 451287, 1, 80, 656339, 1, 1866, 25526, 1, 1276, 101018, 1, 1631, 0, 1, 4427, 17663, 1, 745, 19263]","[196862, 1761]",2003
journals/sigmod/RoantreeMH99,"[23, 57650, 1613182, 32156]","[1317, 1505845, 1, 1866, 7821, 1, 1418, 912458]","[196862, 4117]",1999
conf/sigmod/ChoALS03,"[0, 10, 80, 1140, 12, 99824, 132591, 9296, 6913]","[1106, 30896, 1, 1106, 0, 1, 1580, 451287, 1, 1276, 101018]","[196862, 1761]",2003
journals/sigmod/Franklin98b,"[4361, 21, 3784]","[1317, 5578]","[196862, 4117]",1998
journals/sigmod/Danish98,"[2341, 1020303, 4536, 35869]","[1106, 12108]","[196862, 4117]",1998
conf/sigmod/ZhouWGGZWXYF03,"[244089, 10, 0, 6913, 5, 6913, 67419]","[80, 35137, 1, 3018, 11236, 1, 4249, 53196, 1, 1275, 28459, 1, 1106, 52839, 1, 2054, 17663, 1, 1866, 45856, 1, 2537, 67332, 1, 1418, 4545]","[196862, 1761]",2003
journals/sigmod/CareyS99,"[24721, 5950, 18, 4669, 66, 7208, 21268, 8, 5496, 1854]",[0],[0],1999
conf/sigmod/DeshpandeNGS03a,"[0, 10, 923770, 246232, 12310, 655]","[80, 145912, 1, 1106, 72822, 1, 2519, 33562, 1, 1106, 670436]","[196862, 1761]",2003
journals/sigmod/EisenbergM99,"[5441, 10, 1824, 1, 7143, 581, 29, 5441, 104]","[80, 57132, 1, 1866, 42350]","[196862, 4117]",1999
conf/sigmod/ChandrasekaranCDFHHKMRS03,"[0, 10, 20943, 353163, 8727]","[1106, 251220, 1, 2464, 6702, 1, 80, 145912, 1, 1317, 5578, 1, 1866, 317982, 1, 1418, 5121, 1, 1106, 184419, 1, 1106, 19243, 1, 1886, 73567, 1, 1317, 17374]","[196862, 1761]",2003
journals/sigmod/Mackay99,"[33069, 11353, 6, 4066, 6402, 12, 3446, 5, 2155, 874, 1854, 4, 103619]","[1276, 40767]","[196862, 4117]",1999
conf/sigmod/Amer-YahiaFSX03,"[73960, 10, 33730, 4, 27141, 49925, 16131, 8, 6913]","[1106, 0, 1, 1317, 29138, 1, 1276, 101018, 1, 4427, 36342]","[196862, 1761]",2003
conf/sigmod/ArasuBBDIRW03,"[74247, 10, 23, 8929, 10878, 1568, 1840]","[80, 590729, 1, 1065, 49974, 1, 1106, 66149, 1, 1317, 538932, 1, 2537, 56893, 1, 13, 389999, 1, 1866, 172158, 1, 1866, 431823]","[196862, 1761]",2003
journals/sigmod/ForteHWDCVHFS99,"[33069, 4, 389075, 60198, 43712, 8, 3, 832612, 7668, 21734]","[1370, 30042, 1, 1886, 1418310, 1, 2537, 0, 1, 1370, 47822, 1, 2537, 0, 1, 1370, 2013293, 1, 2537, 900810, 1, 1317, 30042, 1, 1886, 0]","[196862, 4117]",1999
journals/sigmod/Hanson99,"[7135, 30, 3, 19748]","[1370, 19746]","[196862, 4117]",1999
conf/sigmod/LarsonG03,"[23867, 821153, 5496, 75049, 8, 5441, 2517]","[2519, 24780, 1, 1866, 28528, 1, 1866, 35137]","[196862, 1761]",2003
journals/sigmod/OukselS99,"[33069, 60198, 8, 2155, 874, 1854, 10, 80, 10293, 5524, 5, 3, 1113, 2052, 4, 3, 1596, 2580]","[80, 0, 1, 80, 151230]","[196862, 4117]",1999
conf/sigmod/AgichteinG03,"[0, 10, 80, 2341, 5843, 12, 18383, 874, 34881, 30, 2166584, 25628]","[1370, 0, 1, 1580, 402278]","[196862, 1761]",2003
conf/sigmod/OoiTZGLLLNSWZ03,"[0, 10, 126210, 102, 2469, 25628]","[1065, 167560, 1, 2537, 10164, 1, 80, 35137, 1, 745, 80407, 1, 4427, 10732, 1, 745, 580253, 1, 1065, 31427, 1, 1418, 38106, 1, 4427, 46745, 1, 1275, 11236, 1, 1317, 18554]","[196862, 1761]",2003
journals/sigmod/BergamaschiCV99,"[33069, 11353, 6, 844583, 4, 32635, 1568, 10349]","[1106, 904847, 1, 1106, 303030, 1, 1317, 0]","[196862, 4117]",1999
conf/sigmod/LiuFP03,"[0, 10, 80, 5496, 9484, 5, 3, 13215]","[1276, 17032, 1, 1317, 5578, 1, 1276, 130050]","[196862, 1761]",2003
journals/sigmod/Gal99,"[33069, 60198, 8, 874, 655, 10, 58509, 20, 0]","[80, 24093]","[196862, 4117]",1999
journals/sigmod/SmithO99,"[120480, 23, 58217, 6, 1368, 4, 15474, 194, 18635, 33069, 34579, 91, 101106, 874, 1854]","[2537, 1553, 1, 1580, 1440762]","[196862, 4117]",1999
conf/sigmod/ZuzartePMCLW03,"[1236453, 10, 611280, 33323, 2156, 5147, 78331]","[745, 0, 1, 2054, 0, 1, 1418, 12042, 1, 3018, 31134, 1, 1580, 17032, 1, 2537, 17054]","[196862, 1761]",2003
conf/sigmod/LakshmananPZ03a,"[0, 10, 33069, 74350, 20, 45366, 15849, 4, 264118]","[1580, 451287, 1, 1866, 66182, 1, 4427, 40444]","[196862, 1761]",2003
journals/sigmod/Hampapur99,"[33069, 554, 55286, 10, 11946, 4, 4538]","[80, 0]","[196862, 4117]",1999
conf/sigmod/ShashaB02,"[5496, 12250, 10, 4236, 1, 8889, 1, 4, 20170, 2430, 15, 227, 1186, 14]","[1276, 302512, 1, 2519, 53606]","[196862, 1761]",2002
journals/sigmod/SycaraKWL99,"[10069, 669, 77479, 5050, 6645, 8, 1496, 874, 33584]","[2537, 831872, 1, 1317, 1923838, 1, 1106, 0, 1, 1866, 22627]","[196862, 4117]",1999
conf/sigmod/ShashaB02a,"[5496, 12250, 10, 4236, 1, 8889, 1, 4, 20170, 2430, 15, 227, 13, 14]","[1276, 302512, 1, 2519, 53606]","[196862, 1761]",2002
journals/sigmod/PapazoglouH99,"[567353, 3, 874, 2713, 8, 54458, 1331, 10962]","[1317, 784250, 1, 1866, 0]","[196862, 4117]",1999
journals/sigmod/SouzaS99,"[18383, 787546, 4, 1111, 6, 1614, 8, 1568, 62019]","[1317, 53995, 1, 1317, 236408]","[196862, 4117]",1999
conf/sigmod/ViglasN02,"[579267, 6339, 8235, 12, 6819, 181, 1952]","[1106, 0, 1, 1866, 96808]","[196862, 1761]",2002
conf/sigmod/2002,"[10332, 6, 3, 1195, 24493, 196862, 682, 1761, 18, 1102, 6, 1568, 1, 5842, 1, 3989, 1, 370, 25021, 1, 1195]",[0],[0],2002
journals/sigmod/FowlerPNB99,"[270707, 33069, 60198, 8, 0]","[1866, 22720, 1, 1065, 5650, 1, 1317, 388641, 1, 1065, 0]","[196862, 4117]",1999
journals/sigmod/KuanL99,"[80, 3135, 18, 1568, 2581, 572, 12, 0]","[1866, 86428, 1, 2519, 4227]","[196862, 4117]",1999
conf/sigmod/HinneburgKW02,"[0, 10, 3668, 38562, 6, 268, 19675, 336]","[80, 0, 1, 1276, 150565, 1, 1317, 0]","[196862, 1761]",2002
journals/sigmod/CeriFP99,"[1073, 13562, 12, 605063, 709, 5687]","[1106, 156301, 1, 2519, 0, 1, 1106, 0]","[196862, 4117]",1999
conf/sigmod/PhanN02,"[139655, 10, 7, 31301, 12, 6268, 3528, 1498]","[1866, 70467, 1, 1801, 38106]","[196862, 1761]",2002
journals/sigmod/Snodgrass99,"[4652, 21, 3009]",[0],[0],1999
conf/sigmod/Bonnet02,"[5379, 410, 10, 26557, 9047, 4, 1935, 590]","[2519, 53606]","[196862, 1761]",2002
journals/sigmod/Kim99,"[3009, 30, 60008, 1, 24493, 19841, 18, 5496, 1854]","[1418, 4077]",[0],1999
conf/sigmod/HellersteinW02,"[1568, 8896, 10, 1536, 585, 33, 36815, 72811, 38, 15, 2533, 14]","[1866, 317982, 1, 1866, 431823]","[196862, 1761]",2002
journals/sigmod/GruenwaldBDGSSV99,"[5496, 1113, 26, 3, 357, 6, 3953]","[1580, 316948, 1, 1580, 1416, 1, 1801, 0, 1, 1106, 0, 1, 745, 81060, 1, 1065, 21367, 1, 1106, 0]","[196862, 4117]",1999
conf/sigmod/CranorGJSS02,"[0, 10, 268, 763, 967, 4158, 20, 40, 5441, 2692]","[745, 412543, 1, 4427, 49468, 1, 1778, 1874, 1, 2393, 0, 1, 2464, 0]","[196862, 1761]",2002
journals/sigmod/DomenigD99,"[568, 6144, 4, 15455, 6, 131205, 15573, 1854]","[1801, 0, 1, 2537, 273374]","[196862, 4117]",1999
conf/sigmod/MaddenH02,"[57445, 6467, 111, 62856, 2859, 5625, 3797]","[1106, 19243, 1, 1866, 317982]","[196862, 1761]",2002
conf/sigmod/AgrawalCD02,"[0, 10, 8693, 7437, 451, 111, 27811, 9047]","[1106, 101550, 1, 1106, 158404, 1, 2366, 18272]","[196862, 1761]",2002
journals/sigmod/Snodgrass99a,"[4652, 21, 3009]",[0],[0],1999
journals/sigmod/Ozsoyoglu99,"[5588, 4652, 21, 3009]",[0],[0],1999
conf/sigmod/HanWDPW02,"[0, 10, 252, 8487, 6, 336, 19362]","[1866, 18608, 1, 1866, 11236, 1, 2366, 25990, 1, 1866, 66182, 1, 2537, 11236]","[196862, 1761]",2002
conf/sigmod/KarbhariRXD02,"[0, 10, 7, 724, 1738, 967, 12, 1411]","[2519, 1883681, 1, 1317, 325799, 1, 4249, 45856, 1, 1886, 1124361]","[196862, 1761]",2002
journals/sigmod/YauLMS99,"[261, 893630, 7252, 11564, 8, 1597, 709]","[1106, 106092, 1, 2054, 75514, 1, 1276, 40250, 1, 80, 16689]","[196862, 4117]",1999
conf/sigmod/AltinelLKMPLWB02,"[0, 10, 1935, 31867, 12, 498, 900, 4969]","[1317, 1898985, 1, 3018, 60797, 1, 1106, 184419, 1, 745, 50109, 1, 2054, 0, 1, 1065, 10506, 1, 2054, 25266, 1, 1580, 1416]","[196862, 1761]",2002
journals/sigmod/BernsteinDK99,"[18896, 26891, 34603, 1854, 1, 0, 5950, 1076]",[0],[0],1999
conf/sigmod/FungSG02,"[157661, 10, 3, 967, 11, 3, 1935]","[1418, 68570, 1, 1276, 1267, 1, 1866, 249346]","[196862, 1761]",2002
journals/sigmod/Franklin99,"[4361, 21, 3784]","[1317, 5578]","[196862, 4117]",1999
conf/sigmod/WangTYGWP02,"[1128262, 10, 1490, 1284, 498, 181, 14158, 1, 5575, 4, 6339, 9898]","[1778, 11236, 1, 1106, 25148, 1, 1276, 15529, 1, 1866, 49468, 1, 4427, 17663, 1, 1866, 66182]","[196862, 1761]",2002
journals/sigmod/Snodgrass99b,"[111258, 18, 59177, 7414]",[0],[0],1999
conf/sigmod/DogacTPPLKTK02,"[568, 209593, 4527, 4110, 157, 150959, 53398, 4, 431786, 417514]","[80, 0, 1, 4427, 0, 1, 2519, 0, 1, 1106, 0, 1, 2366, 0, 1, 2366, 11746, 1, 1106, 419291, 1, 4427, 447551]","[196862, 1761]",2002
journals/sigmod/CfP99,"[23, 4769, 5496, 1450, 1, 0, 1, 210239, 1028, 1, 57548, 1028, 1, 1872, 1, 24493, 12940]",[0],"[196862, 4117]",1999
conf/sigmod/BumbulisB02,"[80, 6255, 378973]","[2519, 0, 1, 13, 21493]","[196862, 1761]",2002
journals/sigmod/Franklin99a,"[4361, 21, 3784]","[1317, 5578]","[196862, 4117]",1999
conf/sigmod/Weininger02,"[18383, 7011, 6, 9611, 8, 7, 1606, 16320]","[80, 456671]","[196862, 1761]",2002
journals/sigmod/ConradHHKRSS99,"[2920, 54458, 874, 1854, 10, 1076, 6, 328177, 53376, 5950]","[1106, 17567, 1, 1418, 912458, 1, 2897, 416806, 1, 1801, 1108270, 1, 1317, 1505845, 1, 2366, 1011752, 1, 1886, 0]","[196862, 4117]",1999
journals/sigmod/FrankGGJKLMNPSSSTW99,"[0, 10, 80, 1113, 1511, 12, 356975, 5496, 1854]","[80, 3108, 1, 1106, 509061, 1, 1801, 0, 1, 745, 17804, 1, 1317, 0, 1, 1631, 0, 1, 4427, 1241367, 1, 1370, 210682, 1, 1065, 1875433, 1, 2054, 1366242, 1, 1317, 75741, 1, 1778, 1220668, 1, 1065, 0, 1, 2519, 1015379]","[196862, 4117]",1999
conf/sigmod/RaoZML02,"[102718, 1576, 1935, 428, 8, 7, 6305, 1935]","[1866, 32646, 1, 745, 18554, 1, 1631, 167685, 1, 2366, 136407]","[196862, 1761]",2002
journals/sigmod/BoulosO99,"[4826, 44095, 6, 264289, 8930, 8, 488640, 5496, 1854]","[1866, 377423, 1, 2537, 45034]","[196862, 4117]",1999
conf/sigmod/Aggarwal02,"[67882, 112570, 11126, 10, 7, 15530, 5766, 12, 268, 19675, 336, 4231, 1, 60735, 19889, 4, 6780, 8200, 451]","[745, 106384]","[196862, 1761]",2002
journals/sigmod/RosenthalS99,"[127895, 1614, 10, 80, 2817, 5, 404125, 9721]","[80, 37622, 1, 1370, 0]","[196862, 4117]",1999
conf/sigmod/SismanisDRK02,"[33790, 10, 23563, 3, 0]","[4427, 0, 1, 80, 0, 1, 1631, 1165800, 1, 4427, 0]","[196862, 1761]",2002
journals/sigmod/RamDD99,"[20489, 19841, 8, 4520]","[2519, 12002, 1, 1580, 300, 1, 2519, 8538]","[196862, 4117]",1999
conf/sigmod/ChaudhuriGN02,"[194141, 5441, 58282]","[1106, 158404, 1, 80, 28710, 1, 2393, 0]","[196862, 1761]",2002
journals/sigmod/PapianiWDN99,"[80, 20489, 8153, 1568, 2886, 2156, 3, 709, 1, 6913, 4, 5441, 66, 49837]","[1317, 0, 1, 1866, 356679, 1, 80, 36119, 1, 1276, 7992]","[196862, 4117]",1999
conf/sigmod/BhattacharyaMBNHS02,"[39250, 4967, 66, 3114, 4, 336, 10580, 236, 1935, 4, 637, 883]","[1106, 105286, 1, 745, 50109, 1, 2537, 96193, 1, 13, 219711, 1, 2054, 160108, 1, 1317, 120828]","[196862, 1761]",2002
journals/sigmod/Etzion99,"[1076, 18, 0, 10, 23, 2272, 682, 5950, 18, 1089, 7001, 874, 5498, 4, 1854]",[0],[0],1999
conf/sigmod/MoonWH02,"[961, 1417, 10, 7, 232897, 4648, 1104, 8, 138021, 9047, 442, 18, 28102, 1964]","[4427, 4176, 1, 2537, 237513, 1, 1418, 18608]","[196862, 1761]",2002
conf/sigmod/WangWYY02,"[69104, 25, 2548, 19961, 8, 452, 336, 2246]","[2054, 11236, 1, 1418, 11236, 1, 1866, 15529, 1, 2519, 19263]","[196862, 1761]",2002
journals/sigmod/HansonN99,"[0, 5496, 66756, 4, 2142371, 10, 58217, 4, 7, 4405]","[1370, 19746, 1, 1580, 186083]","[196862, 4117]",1999
journals/sigmod/Libkin99,"[606, 24198, 18, 15688, 10076, 1, 29603, 1, 4, 397690, 20309, 8, 90004, 25628]","[1580, 2108014]","[196862, 4117]",1999
conf/sigmod/ProcopiucJAM02,"[80, 13206, 17040, 10070, 12, 1015, 107231, 38562]","[745, 0, 1, 1317, 2203, 1, 2519, 63504, 1, 1778, 98592]","[196862, 1761]",2002
conf/sigmod/ThaperGIK02,"[10069, 59838, 109514]","[1631, 0, 1, 1106, 157114, 1, 2519, 321055, 1, 1631, 1850302]","[196862, 1761]",2002
journals/sigmod/Libkin99a,"[5496, 13562, 13957, 17, 5524]","[1580, 2108014]","[196862, 4117]",1999
conf/sigmod/BrunoC02,"[96721, 4548, 18, 6339, 11285, 12, 8235]","[1631, 13508, 1, 1106, 158404]","[196862, 1761]",2002
journals/sigmod/Abiteboul99,"[261, 1614, 4, 6913]","[1106, 855824]","[196862, 4117]",1999
conf/sigmod/Ramanan02,"[18383, 14128, 12, 25478, 1975, 2548, 6467]","[2519, 462692]","[196862, 1761]",2002
journals/sigmod/RossCGJBV99,"[111258, 18, 59177, 7414]",[0],[0],1999
conf/sigmod/VriesMNK02,"[18383, 1264450, 451, 18, 20681, 67666, 336]","[80, 79331, 1, 1631, 0, 1, 1631, 116359, 1, 1317, 162003]","[196862, 1761]",2002
journals/sigmod/MusickC99,"[12598, 8716, 8, 14760, 101106, 27844, 1401]","[1801, 151129, 1, 1778, 273881]","[196862, 4117]",1999
conf/sigmod/GaoW02,"[103738, 13075, 1101206, 2548, 6467, 18, 7, 6819, 78, 634]","[1580, 49468, 1, 1275, 11236]","[196862, 1761]",2002
journals/sigmod/EisenbergM99a,"[0, 67, 10, 5441, 73271, 2156, 3, 4363, 8312, 3667]","[80, 57132, 1, 1866, 42350]","[196862, 4117]",1999
conf/sigmod/DattaDTVSR02,"[982960, 15448, 6, 21749, 3821, 724, 18, 3, 208, 1085, 498, 10, 40, 1400, 4, 4110]","[80, 116566, 1, 2537, 81906, 1, 2054, 1637, 1, 1276, 238540, 1, 1106, 1859646, 1, 2537, 1524154]","[196862, 1761]",2002
journals/sigmod/McHughW97,"[34877, 0, 8562, 874, 102, 7, 80677, 12, 844583, 1568]","[1866, 62870, 1, 1866, 431823]","[196862, 4117]",1997
journals/sigmod/AtzeniMM97,"[844583, 10255, 32635, 1568, 8, 3, 709, 10, 5379, 1168, 4, 41270]","[2519, 1064392, 1, 2366, 31232, 1, 2519, 0]","[196862, 4117]",1997
conf/sigmod/DobraGGR02,"[8727, 1988, 13868, 6467, 111, 336, 8896]","[80, 279484, 1, 1317, 2189063, 1, 1866, 249346, 1, 1801, 279206]","[196862, 1761]",2002
conf/sigmod/ChenGMV02,"[49246, 220321, 0, 10, 26857, 228, 9150, 4, 4687, 763]","[1106, 13218, 1, 2519, 33562, 1, 1778, 124715, 1, 2366, 56762]","[196862, 1761]",2002
journals/sigmod/BaaderJN97,"[15989, 2743, 5, 96663, 874, 10349, 10, 1076, 18, 3, 2272, 5950, 18, 6637, 30027, 15962, 25628]",[0],[0],1997
conf/sigmod/ZhouR02,"[26508, 1935, 2357, 246, 143916, 3118]","[1866, 35137, 1, 2537, 5729]","[196862, 1761]",2002
journals/sigmod/NestorovAM97,"[938216, 12321, 8, 844583, 1568]","[1106, 0, 1, 1106, 855824, 1, 1801, 269041]","[196862, 4117]",1997
journals/sigmod/Snodgrass97a,"[4652, 21, 3009]",[0],[0],1997
conf/sigmod/FreireHRRS02,"[1023546, 10, 359, 6913, 2424]","[1866, 102504, 1, 1866, 0, 1, 1317, 1055568, 1, 2519, 6516, 1, 1866, 1014179]","[196862, 1761]",2002
journals/sigmod/NadoH97,"[85495, 28235, 14168, 30, 844583, 874, 18151]","[1801, 598800, 1, 1106, 48153]","[196862, 4117]",1997
conf/sigmod/LiGS02,"[166562, 4291, 2430, 8, 0, 1533]","[1418, 10732, 1, 1276, 49468, 1, 1801, 102013]","[196862, 1761]",2002
journals/sigmod/AshishK97,"[59787, 7001, 12, 635717, 605, 10349]","[1631, 79750, 1, 745, 509275]","[196862, 4117]",1997
conf/sigmod/TatarinovVBSSZ02,"[56194, 4, 61461, 3312, 6913, 246, 7, 27811, 1935, 254]","[13, 1117586, 1, 1106, 0, 1, 2537, 61586, 1, 1866, 1357435, 1, 1370, 0, 1, 745, 18554]","[196862, 1761]",2002
conf/sigmod/PapakonstantinouPV02,"[0, 10, 61461, 4, 3716, 439966, 336]","[4427, 761274, 1, 1317, 525271, 1, 2393, 0]","[196862, 1761]",2002
journals/sigmod/Suciu97,"[56287, 10, 1102, 6, 844583, 1568]",[0],[0],1997
journals/sigmod/JajodiaBBKMSW97,"[874, 1854, 1113, 26, 1337, 8173, 357]","[1106, 792511, 1, 1276, 0, 1, 80, 88978, 1, 1580, 0, 1, 80, 1385473, 1, 1370, 63370, 1, 1275, 11236]","[196862, 4117]",1997
conf/sigmod/DasuJMS02,"[316, 11852, 1935, 1867, 55, 33, 1, 105, 5, 1068, 7, 336, 397, 3214, 316, 0]","[1778, 1178718, 1, 1778, 1874, 1, 1106, 829276, 1, 2393, 0]","[196862, 1761]",2002
journals/sigmod/GrayG97,"[23, 381345, 6836, 4745, 3477, 5947, 1, 4, 744, 2310, 3583, 5077, 6, 26748]","[1866, 5274, 1, 2366, 482922]","[196862, 4117]",1997
conf/sigmod/GillmannWW02,"[34603, 722, 20, 277, 397, 11254]","[1317, 1975939, 1, 2366, 800990, 1, 1418, 2105997]","[196862, 1761]",2002
conf/sigmod/GuhaJKSY02,"[27141, 6913, 9611]","[1106, 157114, 1, 2054, 292514, 1, 1631, 1850302, 1, 1276, 101018, 1, 1778, 19263]","[196862, 1761]",2002
journals/sigmod/Franklin97a,"[4361, 21, 3784]","[1317, 5578]","[196862, 4117]",1997
journals/sigmod/DadamK97,"[23, 5496, 4, 874, 1140, 1113, 905, 26, 3, 357, 6, 59497]","[2519, 1602694, 1, 1418, 231649]","[196862, 4117]",1997
conf/sigmod/RamanH02,"[23568, 502, 12, 252, 6339, 2678]","[2393, 48001, 1, 1866, 317982]","[196862, 1761]",2002
conf/sigmod/TaoP02,"[0, 6467, 8, 170442, 9047]","[4427, 26270, 1, 1276, 1894012]","[196862, 1761]",2002
journals/sigmod/ConradEHRSSSV97,"[1113, 5817, 8, 54458, 5496, 1854, 10, 1076, 6, 0, 61649, 5950]",[0],[0],1997
conf/sigmod/BrunoKS02,"[26980, 60421, 9611, 10, 9180, 6913, 2548, 4648]","[1631, 13508, 1, 1631, 1850302, 1, 1276, 101018]","[196862, 1761]",2002
journals/sigmod/McClatcheyV97,"[5950, 18, 34603, 1102, 8, 8153, 4, 2920, 4554, 17, 1076]",[0],[0],1997
conf/sigmod/PolyzotisG02,"[17516, 129654, 12, 0, 6913, 9047]","[1631, 0, 1, 1317, 2189063]","[196862, 1761]",2002
