id	bibtex_string
2421	"@article{Shirakawa2015,
	author = {Shirakawa, Hiroshii, Sato},
	doi = {10.1080/03081079.2014.997531},
	journal = {International Journal of General Systems},
	number = {3, February},
	title = {Construction of Living Cellular Automata Using thePhysarumplasmodium},
	volume = {44, 997531},
	year = {2015, 2014},
}
"
2422	"@article{Dec1985,
	author = {Dec},
	journal = {Cumulative subject index volumes 140â147, 479â522},
	number = {2},
	volume = {147},
	year = {1985},
}
"
2422	"@article{Unknown1985,
	doi = {10.1016/0042-6822(85)90153-9},
	journal = {âCumulative Subject Index Volumes 140â147â, Virology},
	number = {85},
	pages = {0042--6822, 90153--9},
	volume = {147},
	year = {1985, 479â},
}
"
2422	"@article{UnknownDecember 1985,
	doi = {10.1016/0042-6822(85)90153-9},
	journal = {âCumulative Subject Index Volumes 140â147.â Virology},
	number = {2, 85},
	pages = {0042--6822, 90153--9},
	volume = {147},
	year = {December 1985},
}
"
2422	"@article{Anon1985,
	author = {Anon, Retrieved},
	doi = {10.1016/0042-6822(85)90153-9},
	journal = {Cumulative Subject Index Volumes 140â147.â Virology},
	number = {2, 85},
	pages = {522, 0042--6822, 90153--9},
	volume = {147},
	year = {1985},
}
"
2423	"@article{MI2016,
	author = {MI, XIAO, YIN, Yongping, SHEN},
	doi = {10.1007/s10040-015-1346-y},
	journal = {Hydrogeology Journal [online]. 6 January, Â 4, Â 971â986},
	title = {Evolution of the groundwater system under the impacts of human activities in middle reaches of Heihe River Basin (Northwest China) from 1985 to 2013},
	volume = {Â, 24, 10},
	year = {2016, 2016},
}
"
2423	"@article{Mi2016,
	author = {Mi, L., Xiao, H., Zhang, J., Yin, Z., Shen, Y., Jan},
	journal = {Hydrogeology Journal, 971â986},
	number = {4},
	title = {Evolution of the groundwater system under the impacts of human activities in middle reaches of Heihe River Basin (Northwest China) from 1985 to 2013},
	volume = {24},
	year = {2016},
}
"
2424	"@article{ZHAO2014,
	author = {ZHAO, SUN, LI, YOU},
	doi = {10.4028/www.scientific.net/amr.878.138},
	journal = {January 2014, Â 138â146, net/amr.878.138},
	title = {Shu Ben, Biomethane by Psychrophilic Methanogenic Community Isolated from Sediment of Crane Lake in Zhalong Wetland, Northeast China},
	volume = {Â, 878, 10},
	year = {2014},
}
"
2424	"@article{Zhao2014,
	author = {Zhao, G., Ma, F., Sun, T., Li, S. B., You, K.},
	doi = {10.4028/www.scientific.net/amr.878.138},
	journal = {Advanced Materials Research, net/amr.878.138},
	title = {Biomethanee by Psychrophilic Methanogenic Community Isolated from Sediment of Crane Lake in Zhalong Wetland, Northeast China},
	volume = {878, 10},
	year = {2014},
}
"
2425	"@article{CommentarybyPeterB1973,
	author = {Commentary by Peter B. Mann, Jun},
	journal = {The Journall of Higher Education, 491â493},
	number = {6},
	volume = {44},
	year = {1973},
}
"
2425	"@article{CommentarybyPeterB1973,
	author = {Commentary by Peter B. Mann},
	doi = {10.1080/00221546.1973.11776882},
	journal = {The Journal of Higher Education},
	number = {6},
	volume = {44, 10},
	year = {1973, 1973},
}
"
2425	"@article{CommentarybyPeterB1973,
	author = {Commentary by Peter B. Mannâ},
	doi = {10.1080/00221546.1973.11776882},
	journal = {The Journal of Higher Education},
	volume = {44, 11776882},
	year = {1973, 491â, 1973},
}
"
2426	"@article{Haring2010,
	author = {Haring, H. G., Knol, H. W., Bas},
	journal = {645â656.},
	number = {6},
	title = {The separating performance of fractionating columns,â Recueil des Travaux Chimiques des Pays-},
	volume = {83},
	year = {2010},
}
"
2426	"@article{Haring2010,
	author = {Haring, H. G., Knol, H. W.},
	doi = {10.1002/recl.19640830618},
	journal = {Recueil Des Travaux Chimiques Des Pays-Bas},
	number = {6, September 2},
	title = {and, The Separatingg Performance of Fractionating Columns},
	volume = {83, 10},
	year = {2010},
}
"
2426	"@article{Haring,
	author = {Haring, HG, Knol, HW},
	doi = {10.1002/recl.19640830618},
	journal = {Recueil des Travaux Chimiques des Pays-Bas [Internet], 2010 September},
	number = {83, 6},
	pages = {656},
	title = {The separating performance of fractionating columns},
	volume = {2},
}
"
2427	"@article{Brown1954,
	author = {Brown, Malay-English Dictionary},
	doi = {10.1017/s0041977x00112728},
	journal = {Singapore: Kelly and Walsh},
	title = {17:3 Bulletin of the School of Oriental and African Studies 622},
	volume = {359},
	year = {1954, 1955},
}
"
2428	"@article{SIDERIDIS2006,
	author = {SIDERIDIS, Georgios, D.},
	doi = {10.1016/s0074-7750(05)31005-6},
	journal = {Mental Retardation, Personality, and Motivational Systems [online]},
	number = {05, 05},
	pages = {203, 31005--6, 31005--6},
	title = {Understanding Low Achievement and Depression in Children with Learning Disabilities: A Goal Orientation Approach*},
	volume = {10, 7750, 7750},
	year = {2006, 2006},
}
"
2429	"@article{Bell1938,
	author = {Bell, H.I.},
	journal = {The British Museum Quarterly},
	number = {2},
	pages = {39},
	title = {Leaves of an Early Bible Manuscript},
	volume = {12},
	year = {1938, 1938},
}
"
2429	"@article{Bell1938,
	author = {Bell, H I.},
	doi = {10.2307/4422049},
	title = {âLeaves of an Early Bible Manuscriptâ (, 12:2 The British Museum Quarterly 39},
	year = {1938},
}
"
2429	"@article{Bell1938,
	author = {Bell, H. I., Retrieved},
	doi = {10.2307/4422049},
	journal = {The British Museum Quarterly},
	number = {2},
	pages = {39},
	title = {âLeaves of an Early Bible Manuscript},
	volume = {12},
	year = {1938},
}
"
2430	"@article{Machinist2008,
	author = {Machinist, Jorge, R., Sagastume},
	doi = {10.1353/sir.2008.0032},
	journal = {Arte y Critica},
	number = {1},
	volume = {10, 0032},
	year = {2008, 2008, 2008},
}
"
2431	"@article{Hochmann2012,
	author = {Hochmann, J.},
	journal = {207â215},
	number = {3},
	title = {Le devenir des idÃ©es en pÃ©dopsychiatrie},
	volume = {60},
	year = {2012},
}
"
2431	"@article{Hochmann2012,
	author = {Hochmann},
	doi = {10.1016/j.neurenf.2011.11.003},
	number = {3},
	title = {Le Devenir Des IdÃ©es En PÃ©dopsychiatrie},
	volume = {11},
	year = {2012, 2011},
}
"
2431	"@article{Hochmann2012,
	author = {Hochmann, J.},
	number = {3},
	pages = {215},
	title = {Le devenir des idÃ©es en pÃ©dopsychiatrie},
	volume = {60},
	year = {2012, 2012, 207â},
}
"
2431	"@article{Hochmann2012,
	author = {Hochmann},
	doi = {10.1016/j.neurenf.2011.11.003},
	title = {Le Devenirr Des IdÃ©es En PÃ©dopsychiatrie},
	volume = {60, 11},
	year = {2012, 207â, 2011},
}
"
2431	"@article{HOCHMANN2012,
	author = {HOCHMANN, J.},
	doi = {10.1016/j.neurenf.2011.11.003},
	journal = {May, Â 3, Â 207â215},
	title = {Le devenir des idÃ©es en pÃ©dopsychiatrie},
	volume = {Â, 60, 10, 11, 11},
	year = {2012, 2012, 2011, 2011},
}
"
2432	"@article{Unknown2012,
	doi = {10.1002/0471701343.sdp41037},
	journal = {âKathon Biocide},
	pages = {08},
	volume = {11121},
	year = {2012},
}
"
2432	"@article{Unknown2012,
	doi = {10.1002/0471701343.sdp41037},
	journal = {Kathonn Biocide 11121-08-7},
	title = {Saxâs Dangerous Properties of Industrial Materials},
	volume = {10},
	year = {2012},
}
"
2433	"@article{Hernik2016,
	author = {Hernik-MagoÅ, Glutamic Acid, Î},
	doi = {10.1021/acs.biomac.5b01770},
	pages = {2},
	title = {Beware of Cocktails: Chain-Length Bidispersity Triggers Explosive Self-Assembly of Poly-l-},
	volume = {17},
	year = {2016, 1376â},
}
"
2433	"@article{Hernik2016,
	author = {Hernik-MagoÅ, Glutamic Acid, Î, Retrieved},
	doi = {10.1021/acs.biomac.5b01770},
	journal = {Biomacromolecules},
	number = {4},
	pages = {2--Fibrils, 82},
	title = {âBeware of Cocktails: Chain-Length Bidispersity Triggers Explosive Self-Assembly of Poly-l-},
	volume = {17},
	year = {2016},
}
"
2433	"@article{Hernik2016,
	author = {Hernik-MagoÅ, A., Fedorczyk, B., Tymecka, D., Misicka, A., Szymczak, P., Dzwolak, W., Glutamic Acid, Î},
	doi = {10.1021/acs.biomac.5b01770},
	number = {4},
	pages = {2--Fibrils},
	title = {Beware of Cocktails: Chain-Length Bidispersity Triggers Explosive Self-Assembly of Poly-l-},
	volume = {17, 10},
	year = {2016},
}
"
2433	"@article{Hernik2016,
	author = {Hernik-MagoÅ, Fedorczyk, B., Tymecka, D., Misicka, A., Szymczak, P., Dzwolak, W., Glutamic Acid, Î},
	journal = {Biomacromolecules},
	pages = {2--Fibrils, 1382},
	title = {Beware of Cocktails: Chain-Length Bidispersity Triggers Explosive Self-Assembly of Poly-l-},
	volume = {17},
	year = {2016},
}
"
2434	"@article{Veleschuk2017,
	author = {Veleschuk, V.P.},
	journal = {Ukrainian Journal of Physics},
	number = {2},
	pages = {165},
	title = {Dependence of the CdTe Melting Threshold on the Pulse Duration and Wavelength of Laser Radiation and the Parameters of Non-Equilibrium Charge Carriers},
	volume = {62},
	year = {2017, 2017, 159â},
}
"
2434	"@article{Veleschuk2017,
	author = {Veleschuk, VP, Vlasenko, OI},
	doi = {10.15407/ujpe62.02.0159},
	journal = {Ukrainian Journal of Physics},
	number = {2},
	pages = {02},
	title = {Dependence of the CdTe Melting Threshold on the Pulse Duration and Wavelength of Laser Radiation and the Parameters of Non-Equilibrium Charge Carriers},
	volume = {62, 10},
	year = {2017},
}
"
2434	"@article{Veleschuk2017,
	author = {Veleschuk, V.P., Crossref},
	journal = {Ukrainian Journal of Physics 62.2},
	pages = {165},
	title = {Dependence of the CdTe Melting Threshold on the Pulse Duration and Wavelength of Laser Radiation and the Parameters of Non-Equilibrium Charge Carriers},
	year = {2017},
}
"
2435	"@article{Spitters1995,
	author = {Spitters, C., Zenilman, J., Yeargain, J., Pardoe, K.},
	journal = {Journal of Occupational and Environmental Medicine},
	pages = {664},
	title = {Prevalence of Antibodies to Hepatitis B and C Among Fire Department Personnel Prior to Implementation of a Hepatitis B Vaccination Program},
	volume = {37},
	year = {1995},
}
"
2435	"@article{Spitters1995,
	author = {Spitters, Kenneth, Pardoe, C Among, Retrieved},
	doi = {10.1097/00043764-199506000-00006},
	journal = {Journal of Occupational and Environmental Medicine},
	number = {6},
	pages = {64, 00043764},
	title = {Fire Department Personnel Prior to Implementation of a Hepatitis B Vaccination Program},
	volume = {37},
	year = {1995},
}
"
2435	"@article{SPITTERS1995,
	author = {SPITTERS, ZENILMAN, YEARGAIN, Kenneth, PARDOE, C Among},
	doi = {10.1097/00043764-199506000-00006},
	journal = {Journal of Occupational and Environmental Medicine [online], June 1995, Â 6, Â 663â664},
	pages = {00043764, 00043764},
	title = {Fire Department Personnel Prior to Implementation of a Hepatitis B Vaccination Program},
	volume = {Â, 37, 10},
	year = {1995},
}
"
2435	"@article{Spitterss1995,
	author = {Spitterss, C, Zenilman, J, Yeargain, J, Pardoe, K, C Among},
	doi = {10.1097/00043764-199506000-00006},
	journal = {Journal of Occupational and Environmental Medicine [Internet]},
	number = {6},
	pages = {664, 00043764},
	title = {Fire Department Personnel Prior to Implementation of a Hepatitis B Vaccination Program},
	volume = {37},
	year = {1995},
}
"
2436	"@article{Newtonn2001,
	author = {Newtonn, R, Ziegler, J, Beral, V, Mbidde, E, Carpenter, L, Wabinga, H, Mbulaiteye, S, Appleby, P, Reeves, G, Jaffe, H},
	doi = {10.1002/1097-0215(20010601)92:5<622::aid-ijc1256>3.0.co;2-k},
	journal = {International Journal of Cancer [Internet]},
	number = {5, 20010601},
	pages = {627, 1097--0215, 5, 622, k},
	title = {A case-control study of human immunodeficiency virus infection and cancer in adults and children residing in Kampala, Uganda, :aid-ijc1256>3.0},
	volume = {92},
	year = {2001},
}
"
2436	"@article{Newtonn2001,
	author = {Newtonn, R., Ziegler, J., Beral, V., Mbidde, E., Carpenter, L., Wabinga, H., Mbulaiteye, S., Appleby, P., Reeves, G., Jaffe, H.},
	journal = {International Journal of Cancer, 622â627.},
	number = {5},
	title = {A case-control study of human immunodeficiency virus infection and cancer in adults and children residing in Kampala},
	volume = {92},
	year = {2001},
}
"
2436	"@article{Newton2001,
	author = {Newton, R., Ziegler, J., Beral, V., Mbidde, E., Carpenter, L., Wabinga, H., Mbulaiteye, S., Appleby, P., Jaffe, H.},
	journal = {International Journal of Cancer, 622â627},
	number = {5},
	title = {A case-control study of human immunodeficiency virus infection and cancer in adults and children residing in Kampala},
	volume = {92},
	year = {2001},
}
"
2437	"@article{William1981,
	author = {William, P., Dillon, -},
	doi = {10.1306/03b5967f-16d1-11d7-8645000102c1865d},
	title = {Geologic History of U.S. Eastern Continental Margin South of Cape Hatteras: ABSTRACT},
	year = {1981},
}
"
2437	"@article{WILLIAMP1981,
	author = {WILLIAM P. DILLON, -, -},
	doi = {10.1306/03b5967f-16d1-11d7-8645000102c1865d},
	title = {Eastern Continental Margin South of Cape Hatteras: ABSTRACT},
	volume = {Â, 10},
	year = {1981, 1981},
}
"
2437	"@article{Dillon1981,
	author = {Dillon, William P., -},
	doi = {10.1306/03b5967f-16d1-11d7-8645000102c1865d},
	journal = {AAPG Bulletin},
	title = {Geologic History of U.S. Eastern Continental Margin South of Cape Hatteras: ABSTRACT},
	volume = {65},
	year = {1981},
}
"
2438	"@proceedings{Ungar1995,
	author = {Ungar, P. S., Kay, R. F.},
	doi = {10.1073/pnas.92.12.5479},
	journal = {Proceedings of the National Academy of Sciences},
	title = {The Dietary Adaptations of European Miocene Catarrhines},
	volume = {92},
	year = {1995, 5479â},
}
"
2438	"@proceedings{Ungar1995,
	author = {Ungar, PS, Kay, RF},
	doi = {10.1073/pnas.92.12.5479},
	journal = {Proceedings of the National Academy of Sciences},
	number = {12},
	title = {The dietary adaptations of European Miocene catarrhines},
	volume = {92, 10},
	year = {1995},
}
"
2438	"@proceedings{Ungar1995,
	author = {Ungar, P. S., Kay, R. F., Retrieved},
	doi = {10.1073/pnas.92.12.5479},
	journal = {The Dietary Adaptations of European Miocene Catarrhines.â Proceedings of the National Academy of Sciences},
	number = {12},
	pages = {81},
	volume = {92},
	year = {1995},
}
"
2439	"@article{Katou2016,
	author = {Katou, Yukio, Takahashi, Retrieved},
	doi = {10.15807/jorsj.59.147},
	journal = {Journal of the Operations Research Society of Japan},
	number = {2},
	pages = {73},
	title = {âA QUEUEINGG MODEL FOR CUSTOMERS REQUESTING SERVICE POSITIONS AT A COUNTER},
	volume = {59},
	year = {2016},
}
"
2439	"@article{Katou2016,
	author = {Katou, K, Takahashi Y. A QUEUEING MODEL FOR CUSTOMERS REQUESTING SERVICE POSITIONS AT},
	doi = {10.15807/jorsj.59.147},
	journal = {Journal of the Operations Research Society of Japan [Internet]},
	number = {2},
	pages = {173},
	title = {A COUNTER},
	volume = {59},
	year = {2016},
}
"
2440	"@article{Montandon1969,
	author = {Montandon, A},
	doi = {10.3109/00016486909125454},
	journal = {âThe Nystagmus Threshold: Basis of Vest Bulometryâ, Acta Oto-Laryngologica},
	pages = {2},
	volume = {67, 293},
	year = {1969},
}
"
2440	"@article{MontandonJanuary 1969,
	author = {Montandon, A, Huguenin, S., Rohr, A., Luyet, M., Pitteloud, M.},
	doi = {10.3109/00016486909125454},
	journal = {The Nystagmus Threshold: Basis of Vest Bulometry.â Acta Oto-Laryngologica},
	number = {2-6},
	volume = {67},
	year = {January 1969},
}
"
2440	"@article{Montandonn1969,
	author = {Montandonn, A., Huguenin, S., Rohr, A., Luyet, M., Pitteloud, M.},
	journal = {Acta Oto-Laryngologica, 293â302.},
	number = {2-6},
	volume = {67},
	year = {1969},
}
"
2441	"@article{Murthy1990,
	author = {Murthy, TCS},
	doi = {10.1508/cytologia.55.431},
	journal = {CYTOLOGIA},
	number = {3},
	title = {Basavaiah. Karyomorphological studies on five species of Urochloa P.Beauv.(Poaceae)},
	volume = {55, 10},
	year = {1990},
}
"
2441	"@article{Murthy1990,
	author = {Murthy, TCS},
	doi = {10.1508/cytologia.55.431},
	journal = {CYTOLOGIA [Internet]},
	number = {3},
	pages = {435},
	title = {Basavaiah. Karyomorphological studies on five species of Urochloa P.Beauv.(Poaceae)},
	volume = {55},
	year = {1990},
}
"
2441	"@article{Murthy1990,
	author = {Murthy, T C S},
	doi = {10.1508/cytologia.55.431},
	journal = {â},
	title = {Basavaiah. âKaryomorphological studies on five species of Urochloa P.Beauv.(Poaceae), 55:3 CYTOLOGIA 431},
	year = {1990},
}
"
2441	"@article{Murthy1990,
	author = {Murthy, T. C. S.},
	doi = {10.1508/cytologia.55.431},
	journal = {â CYTOLOGIA 55},
	number = {3},
	title = {Karyomorphological Studies on Five Species of Urochloa P.Beauv.(Poaceae)},
	volume = {10},
	year = {1990},
}
"
2442	"@article{Lurvink2018,
	author = {Lurvink},
	doi = {10.1163/9789004351813},
	year = {2018},
}
"
2443	"@article{Nakanishi2014,
	author = {Nakanishi},
	doi = {10.14336/ad.2014.0500203},
	journal = {Aging and Disease},
	title = {Link Between PI3K/AKT/PTEN Pathway and},
	volume = {5, 203, 0500203},
	year = {2014, 2014},
}
"
2444	"@article{Fang2004,
	author = {Fang, Michael, Lou, Lih-Min Hsia},
	doi = {10.2514/1.11942},
	journal = {Journal of Spacecraft and Rockets, 4 (July},
	title = {Inflatable Structure for a Three-Meter Reflectarray Antenna},
	volume = {41},
	year = {2004},
}
"
2444	"@article{Fang2004,
	author = {Fang, H., Huang, M., Hsia, J., Kerdanyan, G.},
	journal = {Journal of Spacecraft and Rockets},
	pages = {550},
	title = {Inflatable Structure for a Three-Meter Reflectarray Antenna},
	volume = {41},
	year = {2004},
}
"
2444	"@article{Fang2004,
	author = {Fang, Michael, Lou, Lih-Min Hsia},
	doi = {10.2514/1.11942},
	journal = {Journal of Spacecraft and Rockets, 4 (July},
	title = {Inflatable Structure for a Three-Meter Reflectarray Antenna},
	volume = {41, 10},
	year = {2004},
}
"
2444	"@article{Fang2004,
	author = {Fang, H, Lou, M, Huang, J, Hsia L-M, Kerdanyan, G},
	doi = {10.2514/1.11942},
	journal = {Journal of Spacecraft and Rockets},
	number = {4},
	title = {Inflatable Structure for a Three-Meter Reflectarray Antenna},
	volume = {41, 10},
	year = {2004},
}
"
2444	"@article{Fang2004,
	author = {Fang, H., Lou, M., Huang, J., Hsia L.-M., and Kerdanyan G.},
	journal = {Journal of Spacecraft and Rockets, 543â550.},
	number = {4},
	title = {Inflatable Structure for a Three-Meter Reflectarray Antenna},
	volume = {41},
	year = {2004},
}
"
2445	"@article{Dong2018,
	author = {Dong, F., Song, J., Zhao, J., Zhao, and J, Feb},
	journal = {188â194},
	number = {2},
	title = {âMulti-objective design optimisation for PMSLM by FITM,â IET Electric Power Applications},
	volume = {12},
	year = {2018},
}
"
2445	"@article{Dong2018,
	author = {Dong, F.},
	journal = {IET Electric Power Applications},
	number = {2},
	pages = {194},
	title = {Multi-objective design optimisation for PMSLM by FITM},
	volume = {12},
	year = {2018, 2018, 188â},
}
"
2445	"@article{Dong2018,
	author = {Dong, Jiwen, Zhao},
	doi = {10.1049/iet-epa.2017.0271},
	journal = {â IET Electric Power Applications},
	number = {2, February 1},
	title = {Jing Zhao. âMulti-Objective Design Optimisation for PMSLM by FITM},
	volume = {12, 0271},
	year = {2018, 2017},
}
"
2445	"@article{Dong2018,
	author = {Dong, F., Song, J., Zhao, J., Zhao, J.},
	journal = {IET Electric Power Applications},
	pages = {194},
	title = {Multi-Objective Design Optimisation for PMSLM by FITM},
	volume = {12},
	year = {2018},
}
"
2446	"@article{Unknown1977,
	doi = {10.1108/eb016526},
	journal = {Education + Training},
	number = {10},
	title = {Job enrichment and motivation},
	volume = {19, 10},
	year = {1977},
}
"
2446	"@article{KINGâ1977,
	author = {KINGâ, TAYLOR},
	doi = {10.1108/eb016526},
	journal = {October, Â 10, Â 295â300},
	title = {Job enrichment and motivation},
	volume = {Â, 19, 10},
	year = {1977, 1977},
}
"
2447	"@proceedings{DePinto2004,
	author = {DePinto, Joseph, V, Jagjit, Kaur},
	doi = {10.2175/193864704790896900},
	journal = {Proceedings of the Water Environment Federation},
	title = {Wendy Larson. âDEVELOPMENT OF A PCB MASS BALANCE AND BIOACCUMULATION MODEL IN SUPPORT OF THE LAKE ONTARIO LAKEWIDE MANAGEMENT PLAN (LaMP)â (},
	year = {2004, 2004, 1815},
}
"
2447	"@proceedings{Kaur2004,
	author = {Kaur, DePinto J. V., Larson, J., W.},
	journal = {â Proceedings of the Water Environment Federation},
	pages = {1815â},
	title = {DEVELOPMENT OF A PCB MASS BALANCE AND BIOACCUMULATION MODEL IN SUPPORT OF THE LAKE ONTARIO LAKEWIDE MANAGEMENT PLAN (LaMP},
	year = {2004, 2004, 1832},
}
"
2447	"@proceedings{DePinto2004,
	author = {DePinto, J. V.},
	journal = {â Proceedings of the Water Environment Federation, 1815â},
	number = {4},
	title = {DEVELOPMENT OF A PCB MASS BALANCE AND BIOACCUMULATION MODEL IN SUPPORT OF THE LAKE ONTARIO LAKEWIDE MANAGEMENT PLAN (LaMP},
	year = {2004, 1832, 2004},
}
"
2447	"@proceedings{DePinto1832,
	author = {DePinto, JV, Kaur, J, Larson, W. DEVELOPMENT},
	doi = {10.2175/193864704790896900},
	journal = {Proceedings of the Water Environment Federation [Internet], 2004 January},
	number = {2004},
	title = {OF A PCB MASS BALANCE AND BIOACCUMULATION MODEL IN SUPPORT OF THE LAKE ONTARIO LAKEWIDE MANAGEMENT PLAN (LaMP)},
	volume = {1},
	year = {1832},
}
"
2448	"@article{Sweitz2015,
	author = {Sweitz, S. R.},
	journal = {295â326.},
	title = {Las Cadenas que mÃ¡s nos Encadenan son las Cadenas que Hemos Roto: Plantation Systems, Capitalist Mentalities, and the Production of Space, Place, and Identity in Historical Archaeology},
	year = {2015},
}
"
2448	"@article{Sweitz2015,
	author = {Sweitz, S. R.},
	doi = {10.1007/978-3-319-12760-6\_13},
	pages = {319, 13},
	title = {Las Cadenas que mÃ¡s nos Encadenan son las Cadenas que Hemos Roto: Plantation Systems, Capitalist Mentalities, and the Production of Space, Place, and Identity in Historical Archaeology},
	volume = {10},
	year = {2015, 295â},
}
"
2448	"@article{Sweitz2015,
	author = {Sweitz, Samuell, R., Retrieved},
	doi = {10.1007/978-3-319-12760-6\_13},
	pages = {326, 319, 13},
	title = {âLas Cadenas Que MÃ¡s Nos Encadenan Son Las Cadenas Que Hemos Roto: Plantation Systems, Capitalist Mentalities, and the Production of Space, Place, and Identity in Historical Archaeology},
	year = {2015},
}
"
2448	"@article{Sweitz2015,
	author = {Sweitz},
	doi = {10.1007/978-3-319-12760-6\_13},
	pages = {319, 13},
	title = {Las Cadenas Que MÃ¡s Nos Encadenan Son Las Cadenas Que Hemos Roto: Plantation Systems, Capitalist Mentalities, and the Production of Space, Place, and Identity in Historical Archaeology},
	volume = {10},
	year = {2015},
}
"
2449	"@article{TWYFORD2016,
	author = {TWYFORD, Alex, D.},
	doi = {10.3389/fpls.2016.00433},
	title = {Will Benchtop Sequencers Resolve the Sequencing Trade-off in Plant Genetics? Frontiers in Plant Science [online]. 6 April 2016, Â 7},
	volume = {10},
	year = {2016, 2016, 2016},
}
"
2450	"@article{MITCHELL2009,
	author = {MITCHELL},
	doi = {10.1017/s0016756809990549},
	journal = {Geological Magazine},
	number = {6, September 9},
	title = {âThe Cretaceous Crinoid Uintacrinus Socialis from Jamaica and Its Significance for Global Correlation},
	volume = {146},
	year = {2009},
}
"
2451	"@proceedings{Nilsen1997,
	author = {Nilsen, S. O., Blanke, M.},
	journal = {IFAC Proceedings Volumes, 159â164.},
	number = {22},
	title = {Fault Detection and Isolation in a Marine Liquid Cargo System},
	volume = {30},
	year = {1997},
}
"
2451	"@proceedings{Nilsen1997,
	author = {Nilsen, S.O., Blanke, M., Crossref},
	journal = {IFAC Proceedings Volumes 30.22},
	pages = {164},
	title = {Fault Detection and Isolation in a Marine Liquid Cargo System},
	year = {1997},
}
"
2452	"@article{Yang1998,
	author = {Yang, H., Lucovsky, G., Part, 1},
	journal = {Japanese Journal of Applied Physics, 3B (Mar},
	pages = {1090},
	title = {and, A Unified Chemical Bonding Model for Defect Generation in a-SiH: Photo-Induced Defects in Photovoltaic Devices and Current-Induced Defects in TFTs},
	volume = {37},
	year = {1998, 1998, 1082â},
}
"
2452	"@article{Yang1998,
	author = {Yang, H., Lucovsky, G.},
	doi = {10.1143/jjap.37.1082},
	journal = {Japanese Journal of Applied Physics, 1082â1090. doi:10.1143/jjap.37.1082},
	number = {Part 1},
	title = {A Unified Chemical Bonding Model for Defect Generation in a-SiH: Photo-Induced Defects in Photovoltaic Devices and Current-Induced Defects in TFTs},
	volume = {37},
	year = {1998, 3B},
}
"
2452	"@article{Yang3B,
	author = {Yang, H, Lucovskyy G. A Unified Chemical},
	doi = {10.1143/jjap.37.1082},
	journal = {Japanese Journal of Applied Physics [Internet], 1998 March},
	number = {Part 1},
	pages = {1090},
	title = {Bonding Model for Defect Generation in a-SiH: Photo-Induced Defects in Photovoltaic Devices and Current-Induced Defects in TFTs},
	volume = {30},
	year = {3B},
}
"
2453	"@article{Jordan1997,
	author = {Jordan, B. D., Sundaresan, S.},
	doi = {10.2307/2329508},
	journal = {Fixed Income Markets and their Derivatives, The Journal of Finance},
	number = {2},
	volume = {52, 10},
	year = {1997},
}
"
2453	"@article{Jordan1997,
	author = {Jordan, BD, Sundaresan, S},
	doi = {10.2307/2329508},
	journal = {Fixed Income Markets and their Derivatives, The Journal of Finance},
	number = {2},
	pages = {918},
	volume = {52, 10},
	year = {1997},
}
"
2454	"@article{Spolaore2017,
	author = {Spolaore, G., Giaretta, P., Dec},
	journal = {453â464},
	number = {2},
	volume = {46},
	year = {2017},
}
"
2454	"@article{Spolaore2017,
	author = {Spolaore},
	doi = {10.1007/s11406-017-9940-y},
	volume = {46},
	year = {2017, 453â},
}
"
2454	"@article{SPOLAORE2017,
	author = {SPOLAORE, GIARETTA},
	doi = {10.1007/s11406-017-9940-y},
	journal = {Philosophia [online]. 20 December 2017, Â 2, Â 453â464},
	volume = {Â, 46, 10},
	year = {2017},
}
"
2454	"@article{Spolaore2017,
	author = {Spolaore, G., Giaretta, P.},
	journal = {Philosophia},
	number = {2},
	pages = {464},
	volume = {46},
	year = {2017, 2017, 453â},
}
"
2455	"@article{Gill2006,
	author = {Gill},
	doi = {10.1163/156852806778134045},
	journal = {Ancient Thought.â Phronesis},
	number = {3},
	volume = {51, 10},
	year = {2006},
}
"
2456	"@article{Unknown1904,
	journal = {BMJ},
	pages = {1103},
	title = {The Holman Testimonial Fund},
	volume = {1},
	year = {1904},
}
"
2456	"@article{Crossref1904,
	author = {Crossref},
	journal = {â BMJ 1},
	pages = {1103},
	title = {âThe Holman Testimonial Fund},
	year = {1904},
}
"
2456	"@article{Unknown1904,
	doi = {10.1136/bmj.1.2262.1103-b},
	journal = {â BMJ 1},
	number = {May 7},
	title = {âThe Holman Testimonial Fund},
	volume = {2262},
	year = {1904},
}
"
2456	"@article{HolmanTestimonialFund1904,
	author = {Holman Testimonial Fund., The},
	doi = {10.1136/bmj.1.2262.1103-b},
	number = {2262},
	volume = {1, 10},
	year = {1904, 1103â},
}
"
2457	"@article{Shapot1979,
	author = {Shapot},
	doi = {10.1016/s0065-230x(08)60895-7},
	journal = {Advances in Cancer Research},
	number = {08},
	pages = {60895--7},
	title = {On the Multiform Relationships Between the Tumor},
	volume = {10},
	year = {1979},
}
"
2458	"@article{Ingalls1955,
	author = {Ingalls, A. G.},
	doi = {10.1038/scientificamerican0155-96},
	journal = {Scientific American},
	number = {1},
	pages = {96},
	title = {The Amateur Scientist},
	volume = {192, 10},
	year = {1955},
}
"
